class,gt,pred,TP,FP,FN,precision,recall,f1,mean_cas_on_matches,mean_oc_on_matches,mean_ar_on_matches,area_a,area_b,area_intersection
Basal Plasmacytosis,8,0,,,,0.0,0.0,nan,0.0,0.0,inf,1464568.0,0.0,0.0
Basal lymphoid aggregates,4,0,,,,0.0,0.0,nan,0.0,0.0,inf,2443840.0,0.0,0.0
Diffuse crypt distortion (>50% area in each fragment),0,1,,,,0.0,0.0,nan,0.0,0.0,inf,0.0,193461600.0,0.0
Marked (>50%) crypt distortion,5,0,,,,0.0,0.0,nan,0.0,0.0,inf,58219367.0,0.0,0.0
Moderate to marked mononuclear cell infiltrate,23,0,,,,0.0,0.0,nan,0.0,0.0,inf,9206689.0,0.0,0.0
No ulcer/ moderate to severe activity,0,1,,,,0.0,0.0,nan,0.0,0.0,inf,0.0,5708558.0,0.0
Ulcer/ erosion,2,0,,,,0.0,0.0,nan,0.0,0.0,inf,326793.0,0.0,0.0
Ulcer/ erosions,0,6,,,,0.0,0.0,nan,0.0,0.0,inf,0.0,25912504.0,0.0
unknown,0,8,,,,0.0,0.0,nan,0.0,0.0,inf,0.0,54664486.0,0.0
