class,gt,pred,TP,FP,FN,precision,recall,f1,mean_cas_on_matches,mean_oc_on_matches,mean_ar_on_matches,area_a,area_b,area_intersection
Basal Plasmacytosis,8,4,,,,0.0,0.0,nan,0.0,0.0,2.651963393920957,1464568.0,552258.0,0.0
Basal lymphoid aggregates,4,2,,,,0.0,0.0,nan,0.0,0.0,3.691065948140451,2443840.0,662096.0,0.0
Focal (<50%) crypt distortion,0,1,,,,0.0,0.0,nan,0.0,0.0,inf,0.0,4017377.0,0.0
Marked (>50%) crypt distortion,5,2,,,,0.0,0.0,nan,0.0,0.0,1.720569525935385,58219367.0,33837265.0,0.0
Moderate to marked mononuclear cell infiltrate,23,12,,,,0.0,0.0,nan,0.0,0.0,1.2075146667819452,9206689.0,11117212.0,0.0
Ulcer/ erosion,2,6,,,,0.0,0.0,nan,0.0,0.0,6.927268943949228,326793.0,2263783.0,0.0
