class,gt,pred,TP,FP,FN,precision,recall,f1,mean_cas_on_matches,mean_oc_on_matches,mean_ar_on_matches,area_a,area_b,area_intersection
Basal Plasmacytosis,2,0,,,,0.0,0.0,nan,0.0,0.0,inf,3493376.0,0.0,0.0
Basal lymphoid aggregates,4,4,,,,0.8006086935698111,0.18653813824606966,0.30257718578179216,0.6140719586743757,0.8006086935698111,4.291930331767852,27600640.0,6430822.0,5148572.0
Marked (>50%) crypt distortion,3,2,,,,0.47196447085230525,0.8265659974763896,0.6008481019710725,0.7947496029617946,0.8265659974763896,1.7513309762146312,19668646.0,34446309.0,16257434.0
Moderate to marked mononuclear cell infiltrate,9,12,,,,0.08987457798980371,0.1849378475074916,0.12096404279392428,0.17328378796202187,0.1849378475074916,2.05773258293878,6662806.0,13710273.0,1232205.0
No/ mild mononuclear cell infiltrate,3,0,,,,0.0,0.0,nan,0.0,0.0,inf,1389406.0,0.0,0.0
Ulcer/ erosion,10,16,,,,0.016655148979729757,0.12001960096310905,0.02925111383579355,0.07370780648543046,0.12001960096310905,7.206155952683436,991788.0,7146979.0,119034.0
