class,gt,pred,TP,FP,FN,precision,recall,f1,mean_cas_on_matches,mean_oc_on_matches,mean_ar_on_matches,area_a,area_b,area_intersection
Basal Plasmacytosis,14,14,1,13,13,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.3667787241033825,0.3668407310704961,1.0374588752637237,,,
Basal lymphoid aggregates,2,2,1,1,1,0.5,0.5,0.5,0.9422964389114401,1.0,1.9928239108980685,,,
Crypt abscess,6,5,4,1,1,0.8,0.8,0.8000000000000002,0.9443012766617394,0.951592558505129,1.2179280131950148,,,
Marked (>50%) crypt distortion,23,9,8,0,15,1.0,0.34782608695652173,0.5161290322580645,0.9283676629625988,0.9703934499477076,1.7587852332753844,,,
Moderate to marked mononuclear cell infiltrate,34,35,14,20,20,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.7534948304133122,0.7836307785498562,1.6326056170522423,,,
No/ mild mononuclear cell infiltrate,1,0,0,0,1,nan,0.0,nan,nan,nan,nan,,,
Ulcer/ erosion,23,18,4,14,19,0.2222222222222222,0.17391304347826086,0.1951219512195122,0.6705307407442715,0.7718025034512297,2.8583568732278053,,,
unknown,1,0,0,0,1,nan,0.0,nan,nan,nan,nan,,,
