class,gt,pred,TP,FP,FN,precision,recall,f1,mean_cas_on_matches,mean_oc_on_matches,mean_ar_on_matches,area_a,area_b,area_intersection
Basal Plasmacytosis,6,4,,,,0.13899739792821028,0.01348514211886305,0.024585105476803107,0.0703984906176617,0.13899739792821028,10.307447760137462,9609984.0,932334.0,129592.0
Basal lymphoid aggregates,2,7,,,,0.12870658439516758,0.227332993115594,0.16435955389456033,0.21832018650945534,0.227332993115594,1.766288758138542,2398464.0,4236380.0,545250.0
Crypt abscess,3,6,,,,0.510371197446938,0.9058241450237147,0.6528852901967261,0.8693125593726532,0.9058241450237147,1.774833982707049,2740076.0,4863180.0,2482027.0
Focal (<50%) crypt distortion,0,2,,,,0.0,0.0,nan,0.0,0.0,inf,0.0,37381749.0,0.0
Marked (>50%) crypt distortion,2,3,,,,0.6873794469393891,0.3698482800954843,0.48092969891458864,0.6551527741884986,0.6873794469393891,1.858544392208414,91397632.0,49176997.0,33803257.0
Moderate to marked mononuclear cell infiltrate,18,21,,,,0.0705844033743457,0.14654888596241458,0.09527848735150926,0.1370911698707078,0.14654888596241458,2.07622192660877,8091648.0,16800057.0,1185822.0
Ulcer/ erosion,10,11,,,,0.18525762044479877,0.511962613804726,0.2720660443604378,0.44992976962703635,0.511962613804726,2.7635171636962457,2415651.0,6675693.0,1236723.0
